priority,deadline_hours,task_bandwidth,task_skill_1,task_skill_2,task_skill_3,task_skill_4,task_skill_5,task_skill_6,task_skill_7,task_skill_8,task_skill_9,task_skill_10,emp_bandwidth,emp_skill_1,emp_skill_2,emp_skill_3,emp_skill_4,emp_skill_5,emp_skill_6,emp_skill_7,emp_skill_8,emp_skill_9,emp_skill_10,match_score,label_user_id,num_matching_skills
3,38,29,1,1,1,0,1,0,1,0,0,0,37,1,1,0,1,0,0,0,1,0,0,0.4,E020,2
2,48,10,1,0,0,0,1,0,1,0,0,1,45,1,0,0,1,0,0,1,0,0,1,0.75,E092,3
3,36,33,0,1,0,0,0,1,0,0,1,1,16,0,1,0,0,0,1,0,0,1,0,0.75,E008,3
3,7,25,1,0,1,0,1,1,1,0,0,0,14,0,0,0,0,0,0,1,1,0,0,0.2,E095,1
2,41,21,1,0,1,0,1,1,0,1,0,0,48,0,0,1,1,1,0,0,0,0,0,0.4,E060,2
3,67,11,1,0,0,1,0,0,1,0,1,0,49,0,0,1,1,1,0,1,0,0,0,0.5,E037,2
3,24,17,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,1,0.5,E055,1
3,14,14,1,0,1,0,0,1,0,0,0,0,24,1,0,0,1,1,0,0,1,0,0,0.33,E093,1
1,65,19,1,1,0,0,1,1,0,0,0,1,27,0,0,0,0,1,1,0,1,0,1,0.6,E037,3
2,27,36,0,0,0,1,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0.33,E067,1
3,46,12,0,1,0,1,0,0,1,0,1,0,37,0,1,0,1,1,1,0,0,0,1,0.5,E019,2
3,44,29,1,1,1,0,0,1,0,0,0,1,44,0,1,0,0,0,1,0,0,0,0,0.4,E000,2
3,54,32,1,0,1,0,1,0,1,1,0,0,26,0,1,1,0,0,0,0,0,0,0,0.2,E048,1
2,55,20,1,0,0,1,0,1,0,0,1,0,3,0,1,0,1,0,1,1,1,0,0,0.5,E079,2
1,27,10,1,1,0,0,0,1,0,1,1,0,4,1,0,1,1,0,0,1,1,0,0,0.4,E022,2
3,61,9,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0.25,E030,1
2,12,20,1,0,0,0,0,1,0,1,0,1,19,0,0,0,0,0,1,0,0,1,0,0.25,E051,1
1,40,28,0,0,0,1,0,0,0,1,0,1,43,0,0,1,0,0,0,0,0,0,1,0.33,E009,1
3,23,12,0,0,0,0,0,1,1,0,1,1,9,1,0,0,0,0,0,0,0,0,1,0.25,E040,1
2,17,35,0,0,0,1,0,0,0,1,0,0,40,0,1,0,1,1,0,0,1,0,0,1.0,E063,2
3,52,17,0,0,1,0,1,0,1,0,0,0,7,0,1,0,1,1,0,1,1,0,0,0.67,E032,2
1,57,22,1,0,0,0,1,1,0,1,1,0,12,1,0,0,0,0,0,1,0,1,1,0.4,E012,2
2,65,40,1,0,0,1,1,0,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0.25,E042,1
2,10,38,0,1,1,0,1,1,1,0,0,0,3,0,0,0,0,1,0,1,1,1,1,0.4,E045,2
1,17,37,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0.33,E027,1
3,28,33,0,0,0,0,1,1,0,0,0,1,3,1,1,0,0,0,1,0,0,1,1,0.67,E062,2
1,7,15,0,1,0,0,1,0,0,0,0,0,39,1,0,0,1,1,0,0,1,0,0,0.5,E081,1
1,27,33,0,0,0,1,1,1,1,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0.4,E023,2
1,40,8,0,0,0,0,1,0,0,0,1,0,7,0,1,0,0,0,1,0,0,1,0,0.5,E042,1
2,72,37,1,0,1,1,1,0,0,1,0,0,31,0,0,1,0,1,1,1,0,0,0,0.4,E058,2
2,44,7,0,1,1,0,1,0,0,0,1,1,47,1,1,0,1,0,0,0,0,0,0,0.2,E040,1
2,19,19,0,1,0,0,1,1,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0.33,E066,1
2,39,34,1,1,0,1,0,1,0,0,0,0,14,0,1,0,0,0,0,0,1,0,0,0.25,E084,1
1,8,37,0,0,0,0,0,0,0,0,1,1,16,0,0,1,0,1,1,0,0,1,0,0.5,E039,1
2,68,32,0,1,0,0,1,0,0,0,0,0,34,0,0,1,0,1,0,0,0,0,1,0.5,E033,1
2,51,6,0,1,0,0,1,0,1,0,0,0,3,1,0,0,1,1,0,0,0,1,1,0.33,E036,1
2,16,28,1,1,0,0,0,0,0,1,1,0,43,0,1,0,1,0,0,1,0,0,1,0.25,E011,1
1,6,16,0,1,0,1,1,0,1,0,0,0,32,0,1,1,1,0,0,0,1,0,0,0.5,E020,2
2,40,39,0,0,0,0,0,0,0,0,1,1,34,1,0,1,0,0,0,1,0,1,0,0.5,E041,1
1,17,24,1,0,1,0,1,0,0,0,1,1,9,0,0,0,1,0,1,1,0,1,0,0.2,E037,1
3,71,34,1,1,0,1,0,0,1,0,0,0,41,1,0,1,0,0,0,1,1,0,0,0.5,E022,2
1,44,14,0,0,1,1,0,0,1,0,1,1,32,1,1,1,0,0,1,0,0,1,0,0.4,E069,2
3,20,39,0,0,0,1,0,0,1,0,0,1,18,0,0,0,0,0,0,0,1,0,1,0.33,E095,1
1,18,14,0,0,0,0,0,1,1,1,0,1,40,0,0,0,0,0,1,0,0,1,1,0.5,E005,2
3,34,12,0,0,0,0,1,0,1,1,1,0,5,0,1,0,0,1,1,0,0,1,0,0.5,E031,2
1,39,23,0,1,1,0,0,0,1,0,1,0,15,0,0,0,1,1,1,1,0,0,0,0.25,E024,1
2,70,37,0,1,1,0,1,0,1,1,0,0,15,1,0,1,0,0,1,0,0,1,0,0.2,E072,1
2,5,29,1,0,0,0,0,1,0,0,1,0,25,0,0,0,0,1,0,1,0,1,0,0.33,E086,1
1,38,26,0,1,0,0,0,0,1,1,0,1,44,1,0,1,1,0,1,1,0,0,0,0.25,E043,1
2,41,18,1,1,1,1,0,0,0,0,0,1,35,0,1,1,0,0,0,1,0,0,1,0.6,E038,3
1,68,20,0,0,1,1,1,0,1,0,1,0,11,1,0,0,0,1,0,1,0,0,1,0.4,E049,2
2,48,38,0,0,0,0,0,0,1,1,0,0,15,0,0,1,0,0,0,1,0,1,1,0.5,E025,1
1,14,33,1,0,0,1,1,1,0,0,0,0,12,1,1,0,1,0,0,1,0,0,0,0.5,E020,2
3,35,33,1,0,0,0,1,0,1,0,1,1,39,0,0,0,0,0,1,1,1,0,0,0.2,E032,1
2,51,8,0,0,1,1,0,0,0,0,0,0,49,0,0,1,0,0,1,1,0,0,0,0.5,E056,1
2,72,28,0,0,1,1,0,0,1,1,0,1,33,0,1,0,0,0,0,0,1,0,0,0.2,E055,1
2,55,17,0,1,1,0,1,0,0,1,0,1,42,0,1,0,0,1,0,1,0,0,0,0.4,E063,2
2,32,39,1,1,1,0,0,0,0,0,1,0,34,0,1,0,1,1,0,0,1,1,0,0.5,E048,2
1,57,24,1,1,0,0,0,0,1,0,1,0,34,0,1,0,0,1,0,0,0,0,0,0.25,E062,1
1,45,28,0,0,1,0,0,0,0,0,0,1,22,0,0,1,1,0,1,0,0,0,0,0.5,E064,1
2,57,9,1,0,1,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0.33,E015,1
1,45,7,0,0,1,1,0,1,1,0,0,1,38,0,1,1,1,0,0,0,0,0,0,0.4,E081,2
3,37,12,1,1,1,0,0,0,0,1,1,0,8,0,1,0,1,0,1,0,0,0,1,0.2,E049,1
1,20,27,0,1,0,0,0,0,0,0,1,0,11,1,1,0,0,1,1,0,0,0,0,0.5,E079,1
1,59,20,0,0,0,1,0,0,0,0,1,1,45,0,0,0,0,0,1,0,1,1,0,0.33,E021,1
1,43,31,0,1,1,0,0,1,0,0,1,1,16,0,0,1,0,0,0,0,0,0,1,0.4,E000,2
2,29,20,0,0,0,0,1,1,1,0,1,0,46,0,1,0,1,1,0,0,0,1,0,0.5,E019,2
2,37,5,0,0,0,0,1,1,0,0,0,1,20,0,0,0,0,1,1,0,0,0,0,0.67,E031,2
2,45,7,0,1,1,0,0,0,0,1,0,0,26,0,0,1,1,0,1,0,0,0,0,0.33,E034,1
2,63,39,0,0,1,1,1,0,1,0,0,1,46,0,0,0,1,0,0,1,1,1,1,0.6,E050,3
2,69,32,0,0,1,0,0,0,0,0,1,0,47,0,1,1,0,0,0,0,0,0,0,0.5,E020,1
2,33,5,0,0,0,0,1,0,0,0,0,1,30,1,0,0,0,0,0,0,0,1,1,0.5,E077,1
1,55,29,0,0,1,0,0,0,1,0,1,1,43,0,1,1,0,0,0,0,0,1,1,0.75,E073,3
1,57,6,0,1,0,0,0,0,1,1,0,0,16,1,0,0,0,0,0,0,1,0,0,0.33,E053,1
2,57,26,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0.33,E038,1
2,43,6,0,1,0,0,0,1,0,0,0,0,29,1,0,0,0,1,1,0,1,0,1,0.5,E022,1
2,54,11,0,0,0,1,0,1,0,0,1,0,7,0,1,0,0,0,0,0,1,1,0,0.33,E028,1
3,57,10,0,0,0,0,1,0,1,0,1,0,40,0,0,1,0,0,1,0,0,1,1,0.33,E049,1
2,5,38,0,0,1,1,1,0,1,0,0,0,32,0,0,0,1,0,0,1,1,1,1,0.5,E079,2
2,29,35,1,1,0,0,0,0,0,0,0,0,10,1,0,1,1,1,0,1,0,0,0,0.5,E048,1
2,32,14,1,0,0,0,1,0,0,0,0,0,24,1,1,1,0,1,1,0,0,0,0,1.0,E017,2
2,60,35,0,0,0,0,0,0,1,1,1,0,35,0,0,0,0,0,1,1,0,1,1,0.67,E038,2
1,49,23,0,0,1,0,0,1,0,0,1,1,24,0,0,0,0,1,1,0,0,0,0,0.25,E090,1
3,30,28,1,1,0,0,0,0,1,0,0,1,36,1,0,0,1,0,0,0,1,1,1,0.5,E022,2
1,32,37,0,0,0,0,0,0,0,1,1,1,29,0,1,0,0,0,0,0,1,1,0,0.67,E051,2
2,25,28,1,0,1,0,0,0,0,0,0,0,6,0,1,1,0,1,1,1,0,0,0,0.5,E027,1
1,61,10,1,0,1,0,0,0,1,1,0,0,50,0,0,1,0,0,1,0,1,0,0,0.5,E011,2
2,48,23,1,0,1,1,0,1,0,0,0,0,48,1,1,0,0,1,1,0,0,0,1,0.5,E017,2
2,67,27,0,0,1,1,0,1,1,0,0,0,5,0,1,0,1,0,0,1,1,0,1,0.5,E071,2
1,22,28,0,0,1,1,1,0,1,0,0,1,16,0,0,0,1,0,0,1,0,1,1,0.6,E001,3
3,18,34,0,0,0,0,0,0,0,0,1,1,41,0,0,0,0,0,0,0,1,1,0,0.5,E064,1
2,39,36,0,0,0,1,0,0,0,1,0,0,45,1,0,1,1,1,0,0,0,0,1,0.5,E061,1
3,32,28,1,1,0,1,1,0,0,0,0,1,46,0,0,0,0,1,1,0,0,0,0,0.2,E042,1
3,52,40,0,1,0,1,0,1,0,0,0,1,14,1,0,1,0,0,1,0,1,0,1,0.5,E001,2
3,16,31,0,1,1,0,0,1,0,0,1,1,16,1,0,0,1,0,0,0,0,1,0,0.2,E028,1
1,56,22,0,0,1,0,1,1,0,1,0,1,23,1,1,1,0,0,0,0,0,1,0,0.2,E074,1
1,4,13,1,0,1,1,0,0,0,0,0,0,23,0,0,1,0,0,1,0,0,1,0,0.33,E024,1
1,41,13,0,0,0,0,0,1,0,0,1,0,10,1,1,0,0,1,1,1,0,0,0,0.5,E044,1
2,31,10,0,0,1,0,0,0,0,0,0,1,45,0,1,1,0,1,0,1,0,1,0,0.5,E025,1
1,20,25,1,1,0,1,0,0,0,0,0,0,11,1,0,1,0,1,0,0,0,0,1,0.33,E037,1
2,44,21,0,1,1,0,1,0,0,0,0,0,32,0,0,1,0,0,1,0,0,1,0,0.33,E057,1
3,42,12,0,0,0,0,0,0,0,1,1,1,27,0,0,1,0,0,1,0,1,0,0,0.33,E059,1
3,23,13,0,0,1,0,1,0,0,0,1,0,50,1,1,1,0,0,1,0,0,0,1,0.33,E079,1
1,63,22,0,0,1,0,1,0,1,0,0,0,15,0,0,1,0,0,1,0,0,0,1,0.33,E004,1
3,31,24,0,0,0,0,1,1,1,1,0,0,32,0,0,0,1,0,1,0,0,1,0,0.25,E033,1
1,72,32,1,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,1,0,1,0,0,0.67,E095,2
3,67,7,0,0,0,1,0,1,0,0,1,0,18,0,0,1,0,1,1,0,0,1,0,0.67,E069,2
2,47,22,0,0,1,1,1,1,1,0,0,0,11,1,0,0,1,1,1,0,0,0,1,0.6,E009,3
2,52,15,0,0,0,1,1,1,0,0,1,0,14,0,0,1,1,0,1,0,1,0,1,0.5,E023,2
2,13,32,1,1,0,1,0,0,1,0,1,0,50,0,0,1,0,1,1,1,1,0,0,0.2,E095,1
2,18,5,0,1,0,0,1,0,1,0,0,0,16,0,1,0,0,0,0,1,0,0,0,0.67,E002,2
3,57,30,1,0,0,1,1,1,0,1,0,0,11,0,1,0,0,0,1,0,0,0,1,0.2,E037,1
2,16,26,0,0,0,0,1,0,1,1,0,1,14,1,0,1,0,1,0,1,0,0,0,0.5,E007,2
1,50,7,1,1,1,0,0,1,0,0,1,0,18,1,0,0,0,0,0,0,0,1,0,0.4,E065,2
2,41,17,1,1,0,0,0,0,1,1,0,0,16,1,0,0,1,0,1,0,0,1,1,0.25,E081,1
2,40,21,0,0,0,1,0,0,0,0,1,1,42,0,0,1,0,1,0,0,0,1,0,0.33,E004,1
3,40,15,0,1,0,0,1,0,0,0,1,0,35,0,0,0,0,1,0,0,1,0,0,0.33,E018,1
1,64,5,0,0,1,1,1,1,0,0,1,0,19,1,0,1,0,0,1,0,0,0,0,0.4,E003,2
1,67,11,0,0,1,1,0,1,1,0,0,1,9,1,1,0,0,1,1,0,1,0,0,0.2,E026,1
2,59,34,1,0,0,0,0,0,0,0,1,1,39,0,1,0,0,0,0,0,0,0,1,0.33,E015,1
1,50,18,1,0,1,1,0,0,1,1,0,0,49,0,0,0,0,0,1,1,0,1,1,0.2,E084,1
1,15,11,0,0,0,1,0,0,0,0,0,1,47,0,0,0,0,1,1,0,1,1,1,0.5,E087,1
1,50,13,0,0,0,0,0,1,1,1,0,0,15,0,0,0,0,1,1,0,0,1,0,0.33,E096,1
2,42,12,1,1,0,0,0,1,0,0,1,0,12,0,0,0,0,0,1,1,0,1,0,0.5,E075,2
3,70,12,0,1,0,0,0,1,1,0,0,1,43,1,0,1,1,0,0,1,0,0,0,0.25,E053,1
2,39,20,0,1,1,0,1,0,0,1,1,0,35,0,1,0,0,0,1,1,0,0,1,0.2,E010,1
3,53,28,0,0,1,1,1,1,0,0,0,0,40,0,0,0,0,0,1,0,1,1,0,0.25,E029,1
3,44,17,0,0,0,0,0,0,1,1,1,0,47,0,1,0,0,0,0,0,1,0,0,0.33,E000,1
1,23,6,0,0,0,1,1,1,0,0,1,1,38,1,0,1,0,1,0,1,0,1,0,0.4,E039,2
1,25,20,0,0,1,1,0,0,1,0,0,0,23,0,0,1,0,1,0,0,0,0,0,0.33,E036,1
2,20,8,1,0,0,1,0,1,1,0,0,0,17,1,0,1,0,0,1,1,1,0,0,0.75,E068,3
1,44,24,0,0,1,1,0,1,1,0,0,0,49,0,1,1,0,0,0,0,0,0,0,0.25,E044,1
1,64,40,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,1,0,0,1,0,1,0.5,E092,1
1,62,12,0,0,1,0,0,1,0,0,0,0,27,1,1,1,0,0,1,0,0,0,1,1.0,E021,2
2,61,29,1,0,1,1,0,1,1,0,0,0,41,0,1,1,1,0,0,0,1,1,0,0.4,E049,2
3,57,25,0,1,1,1,0,0,0,0,0,1,27,0,0,0,0,0,1,0,0,0,1,0.25,E093,1
1,25,29,0,0,0,1,0,1,0,0,1,1,45,0,0,0,0,0,0,0,1,1,0,0.25,E062,1
1,41,22,0,0,1,1,0,1,0,1,0,0,9,0,0,1,0,0,0,0,1,0,0,0.5,E078,2
1,63,6,0,0,0,0,0,1,1,0,0,0,18,0,0,0,1,1,0,1,0,1,1,0.5,E088,1
3,72,24,1,1,0,0,0,0,0,0,0,0,47,1,0,1,0,1,1,0,1,0,0,0.5,E094,1
3,4,12,0,1,0,1,0,1,0,0,0,1,43,0,1,0,0,0,1,0,0,1,0,0.5,E077,2
1,54,17,0,0,0,0,1,0,0,0,1,0,44,0,0,0,0,0,0,0,1,1,0,0.5,E003,1
3,7,5,1,0,0,1,0,1,1,1,0,0,13,0,0,1,1,0,1,0,0,1,1,0.4,E025,2
1,64,20,0,0,0,0,0,0,0,1,1,0,33,1,1,1,1,0,0,0,0,1,0,0.5,E096,1
3,31,36,0,1,0,0,0,1,1,1,0,0,19,1,1,1,0,1,1,0,0,0,0,0.5,E094,2
2,71,11,0,0,1,1,0,0,0,1,0,0,20,1,0,0,1,0,1,0,0,0,0,0.33,E076,1
3,45,20,0,0,0,1,0,0,0,0,0,1,22,0,0,0,0,1,1,0,0,1,1,0.5,E048,1
1,7,11,0,0,0,1,0,0,0,1,0,1,38,1,0,1,1,0,0,1,0,0,1,0.67,E041,2
3,44,39,1,0,0,1,0,0,0,1,1,1,33,1,0,0,0,0,1,1,1,1,0,0.6,E066,3
2,24,39,1,1,0,0,1,0,0,1,1,0,8,0,0,0,1,1,0,0,1,0,1,0.4,E067,2
3,62,27,0,0,1,1,0,1,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0,0.33,E057,1
1,67,40,1,0,0,0,1,1,0,1,1,0,34,1,0,1,0,1,0,1,0,0,1,0.4,E018,2
3,37,9,1,0,0,0,1,0,1,0,0,0,17,1,0,1,0,0,0,1,0,1,0,0.67,E070,2
2,12,18,1,0,1,0,0,0,0,1,1,1,30,0,0,1,1,1,0,0,0,1,0,0.4,E014,2
1,51,27,1,1,0,0,1,0,0,0,1,0,37,1,1,0,1,0,1,0,0,0,0,0.5,E016,2
1,69,38,1,0,0,0,0,0,0,0,0,1,31,1,0,1,0,1,0,0,0,0,0,0.5,E075,1
1,28,31,0,0,0,0,0,1,0,1,0,0,43,1,0,0,0,0,1,1,1,1,0,1.0,E006,2
3,8,32,0,1,1,1,0,0,0,1,0,0,43,1,1,1,0,1,0,0,0,0,0,0.5,E092,2
3,28,26,0,0,1,1,0,1,0,0,0,0,18,0,0,1,0,1,0,0,0,0,1,0.33,E038,1
3,25,17,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0,E034,2
3,64,8,0,1,0,1,0,1,1,0,0,0,12,0,1,1,0,1,0,0,1,0,1,0.25,E001,1
1,17,9,0,0,0,0,0,0,1,1,0,0,19,1,0,0,1,0,1,1,1,0,0,1.0,E081,2
1,32,34,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,1,1,1,1,0,0,0.2,E040,1
1,26,5,0,0,0,0,0,0,1,0,0,1,12,0,1,0,0,0,0,0,1,0,1,0.5,E060,1
1,38,36,0,1,0,0,1,0,0,1,1,0,26,1,1,0,0,1,0,1,1,0,0,0.75,E002,3
3,22,15,1,0,0,1,0,0,0,1,0,1,20,0,0,0,0,0,1,1,1,0,0,0.25,E081,1
3,29,24,1,0,1,0,1,1,0,1,0,0,26,0,0,0,0,1,1,0,0,0,0,0.4,E062,2
2,69,32,0,0,1,0,1,1,1,0,0,1,6,1,0,0,0,0,1,1,0,1,0,0.4,E052,2
2,27,21,0,1,0,0,0,0,0,1,0,0,37,1,1,1,0,0,1,0,0,0,1,0.5,E016,1
2,25,35,1,1,1,0,0,0,0,1,0,1,8,0,1,1,1,0,0,1,1,0,0,0.6,E097,3
1,38,5,0,0,0,0,1,1,1,0,0,0,42,0,1,0,0,0,1,1,0,0,0,0.67,E028,2
3,6,5,1,0,1,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,1,0,0.5,E077,1
2,42,15,1,0,0,0,0,0,0,1,0,0,17,0,1,0,1,0,0,0,1,1,0,0.5,E092,1
3,47,16,0,1,0,0,1,0,0,0,1,1,17,0,0,0,0,0,1,1,1,0,1,0.25,E029,1
2,57,31,0,1,1,1,0,0,1,0,1,0,26,0,0,0,0,0,1,0,0,1,0,0.2,E057,1
2,42,30,1,0,1,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0.67,E065,2
2,18,40,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0.5,E094,2
1,59,8,0,1,1,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,1,0,0.4,E091,2
3,44,15,1,1,0,1,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0,0,1,0.4,E034,2
2,14,20,0,0,1,1,0,0,1,1,0,1,49,0,1,0,0,1,0,0,1,0,0,0.2,E059,1
3,11,32,0,0,0,0,0,0,0,0,1,1,43,1,0,0,0,0,0,0,0,1,0,0.5,E053,1
3,9,28,0,0,0,1,0,0,0,1,0,0,28,0,1,1,0,0,0,0,1,1,0,0.5,E036,1
2,70,12,0,0,0,1,0,0,0,1,0,0,46,0,0,0,0,1,0,0,1,1,0,0.5,E037,1
1,43,19,0,0,0,0,0,0,1,0,1,1,19,0,1,1,0,1,0,0,0,1,1,0.67,E006,2
3,41,5,1,1,0,0,0,0,1,1,0,0,12,0,1,0,0,1,1,0,0,0,0,0.25,E027,1
2,39,32,0,0,1,0,0,0,1,1,1,1,32,0,1,0,1,0,1,1,0,0,0,0.2,E018,1
2,60,27,0,0,1,0,1,0,0,1,0,0,40,0,0,1,1,0,1,1,0,0,0,0.33,E065,1
2,60,34,0,0,0,1,0,1,0,1,0,0,25,1,1,0,0,1,0,0,1,0,0,0.33,E018,1
3,42,21,1,0,0,1,0,0,1,0,1,0,10,0,0,0,1,0,0,1,0,0,1,0.5,E071,2
1,50,34,0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,0,0,0,1,1,0.5,E084,1
1,52,6,0,0,0,0,0,0,1,0,1,1,48,0,1,0,1,0,1,0,1,0,1,0.33,E055,1
2,40,38,0,0,1,0,1,1,1,0,1,0,27,0,0,1,0,0,0,0,0,0,1,0.2,E037,1
1,33,24,0,0,0,1,0,1,1,0,1,0,24,1,1,1,1,1,0,0,0,0,0,0.25,E067,1
1,42,16,1,0,0,0,0,1,0,1,0,0,24,0,0,0,0,0,1,0,0,1,0,0.33,E048,1
1,32,11,0,0,1,0,1,0,0,1,0,1,14,1,0,0,1,1,0,0,0,1,1,0.5,E042,2
1,19,29,0,1,0,0,0,0,0,1,1,1,16,0,0,1,1,1,0,1,0,1,0,0.25,E062,1
2,70,20,0,1,0,0,1,0,0,1,0,1,6,0,0,0,0,0,1,0,1,1,0,0.25,E008,1
3,58,9,0,1,0,1,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0.5,E017,1
3,54,23,1,0,1,0,0,1,0,0,1,1,31,0,0,1,1,0,1,1,0,1,0,0.6,E081,3
1,50,6,0,0,0,0,0,0,1,1,1,1,22,0,0,1,0,0,0,0,1,0,0,0.25,E029,1
1,55,27,0,1,0,0,0,1,0,0,0,0,50,0,0,0,0,0,1,1,0,1,0,0.5,E057,1
2,71,34,0,0,0,1,0,0,1,0,1,1,18,0,1,0,1,0,1,0,0,1,0,0.5,E062,2
2,31,10,0,1,1,0,0,0,1,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0.33,E057,1
2,10,26,1,1,0,1,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0.6,E086,3
3,35,11,1,0,0,1,0,0,0,1,1,0,49,0,0,1,0,0,0,1,1,1,1,0.5,E040,2
3,36,16,1,0,0,1,0,1,0,0,0,1,23,0,0,0,0,0,0,0,0,1,1,0.25,E018,1
1,42,29,1,0,1,1,1,0,0,1,0,0,16,0,0,1,0,0,1,0,0,0,1,0.2,E026,1
1,47,36,0,1,0,0,1,0,0,1,0,0,37,0,0,0,0,1,0,0,0,0,1,0.33,E099,1
1,28,38,1,1,0,0,0,0,0,0,1,0,36,0,1,1,1,0,0,1,0,0,0,0.33,E061,1
3,52,32,1,0,1,1,0,1,0,0,0,0,31,0,0,1,0,0,0,0,1,0,0,0.25,E067,1
1,34,5,1,0,0,1,0,0,0,1,1,0,5,1,0,0,0,0,0,0,1,0,0,0.5,E025,2
1,52,35,0,1,0,0,1,1,1,0,0,0,17,0,1,0,0,0,1,1,0,0,1,0.75,E061,3
1,23,8,0,0,0,0,0,0,0,0,1,1,7,0,0,0,1,0,0,0,0,1,1,1.0,E025,2
3,41,13,1,0,0,1,1,0,0,0,0,1,6,1,1,0,1,1,0,0,1,0,0,0.75,E019,3
2,28,15,0,1,0,1,1,0,0,0,0,0,39,1,1,0,1,1,1,0,0,0,0,1.0,E080,3
2,60,19,0,0,0,1,1,0,0,0,0,0,29,1,0,0,1,0,1,1,0,0,1,0.5,E061,1
3,48,34,1,0,1,0,0,0,0,1,1,1,29,0,0,0,0,1,0,0,0,1,0,0.2,E007,1
2,33,8,0,0,0,1,0,0,1,0,0,1,11,0,0,0,0,1,0,1,0,0,0,0.33,E070,1
1,65,8,1,1,0,0,0,1,0,0,1,1,25,1,0,0,1,0,0,0,0,0,0,0.2,E026,1
2,48,31,0,0,0,0,0,1,1,1,0,0,28,0,0,0,0,0,1,1,1,1,0,1.0,E014,3
1,47,31,0,0,1,0,0,1,0,1,0,0,2,0,1,1,0,1,0,0,0,1,0,0.33,E013,1
1,49,18,1,1,0,0,1,0,0,0,0,0,31,1,0,0,1,0,0,0,1,0,0,0.33,E016,1
2,54,14,0,1,0,1,0,0,0,0,0,0,37,0,1,1,1,0,0,0,0,0,0,1.0,E001,2
1,49,26,0,0,1,0,0,0,0,0,1,0,40,0,0,1,0,0,1,0,0,1,1,1.0,E021,2
2,63,34,0,0,0,0,1,1,0,0,1,1,20,0,0,0,0,1,0,1,0,0,1,0.5,E075,2
2,63,19,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0.5,E072,1
2,15,14,0,0,1,0,0,0,0,1,1,0,50,1,0,1,0,1,0,1,0,0,0,0.33,E018,1
3,64,36,0,1,0,1,1,0,1,1,0,0,32,0,1,1,1,0,0,0,1,0,0,0.6,E091,3
2,22,9,0,0,1,0,0,0,0,1,0,0,47,1,1,0,0,0,0,1,1,1,0,0.5,E059,1
1,45,19,1,1,1,0,1,0,0,0,1,0,50,0,1,1,0,0,0,0,1,0,0,0.4,E019,2
1,9,34,0,0,1,1,1,0,0,1,0,0,43,0,1,1,0,0,0,0,0,0,1,0.25,E066,1
2,32,31,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,1,1,1,0,1,0,0.5,E050,1
3,53,32,0,1,0,0,0,0,0,1,1,1,5,0,1,0,1,1,0,0,0,0,0,0.25,E090,1
3,44,15,1,0,0,0,0,0,1,0,1,0,21,1,0,0,0,0,0,1,1,0,0,0.67,E043,2
2,41,18,1,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,1,0,1,0,1,0.5,E066,1
1,62,20,1,0,1,0,0,1,0,0,1,1,9,1,0,1,0,0,1,0,1,1,0,0.8,E028,4
3,21,20,0,1,1,0,0,1,0,0,1,0,37,0,0,0,1,1,0,1,0,1,1,0.25,E006,1
3,23,40,0,0,0,1,1,1,1,0,0,1,13,1,0,0,0,1,0,0,1,1,1,0.4,E042,2
3,46,23,0,1,0,0,0,1,0,0,1,0,28,1,0,1,0,0,1,0,0,1,1,0.67,E044,2
2,40,23,1,0,0,1,0,0,0,1,1,0,14,0,1,0,0,0,1,0,1,1,1,0.5,E049,2
2,53,16,1,1,0,0,1,0,0,0,0,1,38,1,0,1,0,0,0,1,0,0,1,0.5,E035,2
3,28,19,1,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0.25,E029,1
